CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,ComplainRecieved,CustomerStatus,warehousetohomerange,TenureRange,cashbackamountrange
51201,0,15,Phone,1,14,"Debit Card",Male,2,3,"Mobile Phone",3,Single,5,0,13,1,1,0,140,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51202,1,0,Phone,3,8,"E wallet",Male,2,4,"Laptop & Accessory",4,Single,8,1,12,2,2,2,199,Yes,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
51204,0,0,Phone,3,29,"Credit Card",Female,2,4,"Laptop & Accessory",3,Married,2,0,21,4,5,8,135,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51205,0,2,Phone,2,12,CC,Male,2.9475,4,"Mobile Phone",4,Married,2,0,11,1,1,0,128,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51209,1,9,Phone,3,16,"Debit Card",Female,3,3,Fashion,4,Married,6,0,21,0,1,7,173,No,Churned,"Close distance","1 Year","Moderate Cashback Amount"
51210,0,0,Computer,1,21,"Debit Card",Female,3,4,"Mobile Phone",5,Married,1,0,19,7,7,3,148,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51211,0,12,Phone,1,25,UPI,Male,2,3,"Laptop & Accessory",1,Married,9,0,14,1,2,2,139,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51212,0,28,Phone,1,8,"Cash on Delivery",Male,2.9475,4,"Mobile Phone",1,Married,9,0,20,0,1,4,127,No,Stayed,"Very close distance","more than 2 years","Moderate Cashback Amount"
51213,0,1,Phone,3,9,CC,Female,2.9475,3,"Mobile Phone",4,Married,2,0,19,1,1,0,129,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51214,1,0,Phone,3,15,"Credit Card",Male,2,3,"Mobile Phone",1,Single,2,0,13,0,1,0,111,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51216,0,9,Phone,3,16,"Cash on Delivery",Female,3,4,"Laptop & Accessory",3,Married,2,1,13,1,1,7,157,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51217,0,4,Phone,1,26,"Debit Card",Male,2,3,"Laptop & Accessory",3,Married,2,0,11,0,1,2,142,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51218,0,7,Phone,3,10,"Debit Card",Male,3,3,Fashion,1,Married,3,1,13,0,1,0,197,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51219,0,8.06359,Phone,1,13,"Debit Card",Male,2,3,"Mobile Phone",5,Single,4,0,14,0,1,2,121,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51220,0,10,Phone,1,13,"Credit Card",Male,3,3,"Laptop & Accessory",5,Married,6,1,22,0,1,4,143,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51221,0,8,Phone,1,22,UPI,Female,2,4,"Laptop & Accessory",4,Married,1,1,11,1,1,2,148,Yes,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51222,0,18,Phone,1,31,"Debit Card",Female,3,4,"Laptop & Accessory",1,Married,1,0,13,0,3,8,159,No,Stayed,"Far distance","2 Years","Moderate Cashback Amount"
51223,0,9,Computer,2,8,UPI,Male,3,4,"Laptop & Accessory",1,Single,2,0,21,1,1,8,139,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51225,0,0,Phone,1,6,"Debit Card",Female,2.9475,4,"Mobile Phone",3,Married,2,1,13,0,1,0,129,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51226,0,0,Phone,3,8,"Credit Card",Female,2,1,"Laptop & Accessory",3,Single,1,0,14,0,1,7,165,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51228,0,17,Phone,1,6,"Debit Card",Male,3,1,"Laptop & Accessory",5,Married,3,0,15,2,2,2,150,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51229,1,8.06359,Computer,1,22,"Cash on Delivery",Male,2,5,"Mobile Phone",5,Married,2,1,23,3,3,0,123,Yes,Churned,"Moderate distance","1 Year","Moderate Cashback Amount"
51231,0,9,Phone,3,23,"E wallet",Male,2,4,"Laptop & Accessory",4,Married,3,0,16,1,1,3,155,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51232,0,14,Phone,3,14,"E wallet",Female,2,3,"Laptop & Accessory",4,Married,6,0,21,1,1,4,144,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51234,0,4,Phone,3,16,"Credit Card",Female,2,3,"Laptop & Accessory",1,Married,3,1,11,0,1,4,166,Yes,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51235,0,7,Phone,3,9,"Credit Card",Female,3,4,"Laptop & Accessory",1,Married,4,1,12,0,1,1,181,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51236,0,4,Phone,1,10,"Credit Card",Female,3,1,"Mobile Phone",3,Married,9,0,12,2,2,2,140,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51238,0,18,Computer,1,6,"Credit Card",Male,2,3,"Laptop & Accessory",3,Single,5,0,12,1,1,3,154,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51239,0,6,Phone,3,16,"E wallet",Male,2,3,"Laptop & Accessory",3,Single,2,0,14,0,1,9,155,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51240,0,1,Computer,3,6,"Debit Card",Male,2,4,"Laptop & Accessory",1,Married,2,1,12,0,1,7,168,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51241,1,0,Computer,3,30,"Cash on Delivery",Male,2,1,"Mobile Phone",5,Single,2,0,17,1,1,0,111,No,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
51242,0,12,Computer,3,27,"Debit Card",Female,2,5,"Laptop & Accessory",3,Married,7,0,19,0,1,2,157,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51243,0,8.06359,Phone,1,8,"Cash on Delivery",Male,2,3,"Mobile Phone",4,Married,2,0,11,1,1,2,122,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51244,0,7,Computer,1,28,UPI,Male,2,4,"Laptop & Accessory",1,Married,2,1,15,3,6,11,157,Yes,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51245,1,0,Phone,3,19,"E wallet",Female,2,3,"Laptop & Accessory",3,Single,4,1,11,2,2,2,199,Yes,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51246,0,20,Computer,1,20,"Cash on Delivery",Male,3,3,"Laptop & Accessory",4,Married,9,0,18,0,1,7,155,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51247,0,29,Phone,3,17,"E wallet",Female,2,4,"Laptop & Accessory",5,Married,5,0,16,0,1,0,154,No,Stayed,"Close distance","more than 2 years","Moderate Cashback Amount"
51248,0,12,Phone,1,15,"Credit Card",Male,2,3,"Laptop & Accessory",5,Married,2,0,25,4,7,9,152,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51249,0,8.06359,Computer,1,14,CC,Female,2,4,"Laptop & Accessory",4,Married,2,1,16,1,1,7,121,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51252,0,11,Phone,1,15,"Debit Card",Male,3,3,"Mobile Phone",1,Married,3,0,19,1,1,3,148,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51254,0,15,Phone,3,18,"E wallet",Male,3,3,"Laptop & Accessory",1,Married,4,1,12,0,1,0,151,Yes,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51255,1,0,Computer,2,28,UPI,Female,2.9475,4,"Mobile Phone",4,Married,2,0,12,1,1,0,129,No,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
51256,0,8,Phone,3,24,"Credit Card",Male,3,3,"Laptop & Accessory",5,Married,1,0,16,0,1,4,0,No,Stayed,"Moderate distance","1 Year","Low Cashback Amount"
51257,0,8.06359,Computer,1,22,CC,Male,2,3,"Mobile Phone",3,Single,2,0,14,0,1,4,121,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51258,0,4,Computer,1,9,CC,Male,2.9475,3,"Mobile Phone",5,Married,2,1,13,0,2,3,131,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51259,0,9,Computer,1,15,"Debit Card",Male,2.9475,1,"Mobile Phone",4,Married,2,0,22,1,1,2,128,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51260,0,7,Phone,3,6,"E wallet",Male,2,3,Fashion,1,Single,2,0,21,1,2,1,199,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51261,0,7,Phone,3,19,"Credit Card",Male,2,3,Fashion,3,Married,2,0,18,1,1,1,186,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51262,0,0,Phone,1,6,CC,Male,2.9475,3,"Mobile Phone",5,Single,1,0,13,3,7,6,129,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51263,0,2,Phone,1,6,"Debit Card",Male,2,3,"Laptop & Accessory",5,Married,1,0,12,1,1,2,154,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51264,0,5,Computer,1,21,"Credit Card",Female,2,3,"Laptop & Accessory",1,Married,6,0,18,0,1,2,167,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51265,0,4,Computer,1,6,"Debit Card",Male,2,5,"Laptop & Accessory",5,Married,2,0,21,1,8,7,150,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51267,0,11,Phone,3,6,"Debit Card",Male,2.9475,4,"Mobile Phone",5,Single,5,0,14,0,1,0,129,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51268,0,8,Phone,3,13,"Debit Card",Female,2,3,"Laptop & Accessory",1,Married,2,1,11,1,1,9,152,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51269,0,0,Phone,3,15,"E wallet",Male,2,3,"Laptop & Accessory",1,Single,2,0,14,0,1,7,141,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51270,0,5,Phone,1,11,"Debit Card",Male,2,4,"Laptop & Accessory",1,Single,9,0,24,0,1,0,197,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51271,1,0,Computer,3,32,"E wallet",Male,3,3,"Laptop & Accessory",1,Married,2,1,11,0,1,8,156,Yes,Churned,"Far distance","6 Months","Moderate Cashback Amount"
51272,1,16,Phone,3,30,"Debit Card",Male,3,3,Fashion,5,Single,7,1,13,2,2,2,204,Yes,Churned,"Moderate distance","2 Years","High Cashback Amount"
51273,0,27,Phone,1,15,"Debit Card",Female,2.9475,3,"Laptop & Accessory",3,Married,4,0,11,0,2,3,129,No,Stayed,"Close distance","more than 2 years","Moderate Cashback Amount"
51274,0,6,Computer,1,13,"Debit Card",Male,2,3,"Laptop & Accessory",3,Married,2,0,20,2,2,8,160,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51275,0,16,Phone,1,17,"Debit Card",Male,1,3,Fashion,3,Married,2,0,17,1,1,9,175,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51276,0,11,Computer,2,6,UPI,Male,2.9475,3,"Mobile Phone",4,Married,1,1,11,1,1,2,130,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51278,0,4,Phone,1,8,"Credit Card",Female,2,5,"Mobile Phone",1,Married,2,1,11,1,1,0,111,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51280,0,15,Computer,1,29,"Debit Card",Male,2,4,"Laptop & Accessory",3,Single,2,0,12,2,3,7,143,No,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
51282,0,27,Phone,1,16,"Credit Card",Female,3,3,"Laptop & Accessory",5,Single,7,1,19,0,1,4,144,Yes,Stayed,"Close distance","more than 2 years","Moderate Cashback Amount"
51283,0,0,Phone,1,6,"Debit Card",Male,2,4,"Laptop & Accessory",3,Single,2,0,12,1,1,2,146,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51285,0,13,Computer,1,17,"Cash on Delivery",Female,3,3,"Laptop & Accessory",3,Married,2,0,11,2,9,4,163,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51286,0,13,Phone,3,8,"E wallet",Female,3,3,"Laptop & Accessory",4,Married,4,0,14,1,5,10,157,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51287,0,8.06359,Phone,2,8,UPI,Female,2,3,"Mobile Phone",4,Married,5,0,14,0,1,2,122,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51288,0,3,Phone,1,6,"Credit Card",Male,3,3,"Mobile Phone",4,Married,2,0,13,0,1,7,137,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51289,0,0,Phone,1,8,UPI,Male,2,3,"Mobile Phone",3,Married,7,1,19,0,1,2,140,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51290,0,20,Phone,1,31,"Credit Card",Male,2,3,Fashion,3,Single,3,0,23,1,12,11,186,No,Stayed,"Far distance","2 Years","Moderate Cashback Amount"
51291,0,8.06359,Computer,1,6,CC,Male,2,4,"Mobile Phone",3,Married,2,0,12,0,1,0,120,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51292,0,11,Phone,3,6,"Debit Card",Male,2,3,"Laptop & Accessory",4,Married,1,0,15,4,5,8,144,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51293,0,4,Phone,3,8,"Debit Card",Male,2.9475,3,"Mobile Phone",3,Married,1,0,19,1,1,2,131,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51294,0,11,Computer,1,12,"Debit Card",Male,3,4,"Laptop & Accessory",3,Married,3,0,11,2,7,7,153,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51295,0,15,Phone,1,24,"Debit Card",Male,2,3,"Laptop & Accessory",5,Married,7,1,17,0,1,2,154,Yes,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
51296,0,14,Phone,1,6,"Debit Card",Male,2.9475,3,"Mobile Phone",1,Married,4,0,22,0,1,0,128,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51298,0,8,Phone,1,17,CC,Male,2,3,"Mobile Phone",3,Married,8,1,11,0,2,2,127,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51299,0,0,Phone,1,6,"Debit Card",Male,3,3,"Mobile Phone",3,Single,1,0,12,0,1,2,134,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51300,0,8,Phone,1,15,"Credit Card",Male,2,3,"Laptop & Accessory",3,Single,2,0,19,0,1,8,151,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51301,0,6,Phone,1,21,"Credit Card",Female,3,3,"Laptop & Accessory",1,Married,1,1,13,5,8,1,12,Yes,Stayed,"Moderate distance","6 Months","Low Cashback Amount"
51302,0,5,Phone,1,35,"Debit Card",Female,2.9475,4,"Mobile Phone",4,Single,2,0,13,3,4,1,128,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
51304,0,8.06359,Phone,3,6,CC,Male,3,4,"Mobile Phone",4,Married,1,0,14,0,2,2,123,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51305,0,12,Phone,1,30,"Debit Card",Male,2,3,"Laptop & Accessory",1,Single,8,0,13,1,1,7,141,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51307,0,5,Phone,3,6,"E wallet",Female,2,3,Fashion,1,Married,2,0,19,3,5,7,204,No,Stayed,"Very close distance","6 Months","High Cashback Amount"
51309,0,0,Phone,3,14,UPI,Female,2,3,"Laptop & Accessory",3,Married,1,1,22,1,1,4,149,Yes,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51310,0,25,Computer,3,26,"Debit Card",Male,2,3,"Mobile Phone",1,Married,3,0,15,1,1,0,135,No,Stayed,"Moderate distance","more than 2 years","Moderate Cashback Amount"
51314,1,8.06359,Computer,3,15,"E wallet",Male,2,3,"Mobile Phone",5,Married,2,0,19,1,1,0,118,No,Churned,"Close distance","1 Year","Moderate Cashback Amount"
